target_id,noise_snr,movement_pattern,mean_x_error,mean_y_error,mean_z_error,std_x_error,std_y_error,std_z_error,mean_3d_error,std_3d_error,max_3d_error,p90_3d_error,p95_3d_error,num_samples,session_id
0,10,unknown,0.03412346453142964,0.03312886415702791,0.03036364365048947,0.020332599008399184,0.02169886394312013,0.02835785842773573,0.061268292380273384,0.03344402921251695,0.16882183411543486,0.09591235550502579,0.13758968127909071,51,20250719_234334
1,10,unknown,0.011440896419798346,0.09365914550416475,0.2391565907041382,0.010201344339736261,0.02240978486827256,0.0880315612159761,0.2588628322683894,0.08628244461636159,0.3718012573769548,0.3396071130368564,0.35061206413911905,51,20250719_234334
