target_id,step,time,x,y,z,type
0,0,0.0,1.0,1.0,1.2,filtered
0,1,0.1,1.0316263869112474,1.0363115397273113,1.211239974966757,filtered
0,2,0.2,1.0542610466724367,1.0556478876504147,1.223675018630687,filtered
0,3,0.30000000000000004,1.0846916790449166,1.0826050571150518,1.2364867502152443,filtered
0,4,0.4,1.115345246042547,1.113517909276882,1.246767703299193,filtered
0,5,0.5,1.1491620270930072,1.1442107269944224,1.2643433600363,filtered
0,6,0.6000000000000001,1.1851674783109671,1.18064096526447,1.2812078566465435,filtered
0,7,0.7000000000000001,1.226066014797438,1.221237180165834,1.2978093658456307,filtered
0,8,0.8,1.2673425202198438,1.261841136221281,1.3193361768390868,filtered
0,9,0.9,1.3108931482110204,1.307778062861826,1.3365066743478413,filtered
0,10,1.0,1.3503558733587666,1.351719363805417,1.3547408443112483,filtered
0,11,1.1,1.390479587995261,1.3916731702352345,1.3797852055476105,filtered
0,12,1.2000000000000002,1.43565867692487,1.4340914970932916,1.405301393883134,filtered
0,13,1.3,1.4770731466957985,1.480981029970688,1.4216336576202881,filtered
0,14,1.4000000000000001,1.5185019170398413,1.5262924523324441,1.443416353993122,filtered
0,15,1.5,1.5640984670867664,1.5721548045895946,1.4618905348882902,filtered
0,16,1.6,1.609265506632543,1.615595367158715,1.4850203072075716,filtered
0,17,1.7000000000000002,1.652245877621518,1.6553553967485348,1.509559599891427,filtered
0,18,1.8,1.695907476771623,1.6976256289483425,1.5315464591032433,filtered
0,19,1.9000000000000001,1.736785448532785,1.7377691962478607,1.5555952022271793,filtered
0,20,2.0,1.7770873905555287,1.780891085692443,1.570810624884782,filtered
0,21,2.1,1.8207422208912,1.8298059554404718,1.5717239124972018,filtered
0,22,2.2,1.8582173134671678,1.8687724949619107,1.5920469200441543,filtered
0,23,2.3000000000000003,1.8977409368039821,1.904714353938266,1.6180177248972705,filtered
0,24,2.4000000000000004,1.9408356128224051,1.942961312546513,1.644021805123058,filtered
0,25,2.5,1.9789967912884452,1.9805492740435025,1.67019246085928,filtered
0,26,2.6,2.020895499166501,2.0182491987412807,1.6937973549570466,filtered
0,27,2.7,2.060995331254281,2.0548536757344786,1.7163371205127895,filtered
0,28,2.8000000000000003,2.0983054525797464,2.0975597924250944,1.7318737782335119,filtered
0,29,2.9000000000000004,2.135663235691479,2.140677207240848,1.7489984111433678,filtered
0,30,3.0,2.17208307551842,2.175033684097273,1.7777523710564072,filtered
0,31,3.1,2.2078213201028145,2.2096675026708663,1.8059326693940694,filtered
0,32,3.2,2.2491891272529223,2.246929074703842,1.8336187787270355,filtered
0,33,3.3000000000000003,2.2921070986289647,2.283506567728425,1.8554295051189107,filtered
0,34,3.4000000000000004,2.3302984118725236,2.3230475092336125,1.8762944103570458,filtered
0,35,3.5,2.3661100026149167,2.3614946571564923,1.8980065148270007,filtered
0,36,3.6,2.4038116294516576,2.3999022589104957,1.917617197616474,filtered
0,37,3.7,2.445375074287712,2.4446107856764723,1.9346130718140324,filtered
0,38,3.8000000000000003,2.4838875060314467,2.4814761061145743,1.9580018641615526,filtered
0,39,3.9000000000000004,2.528985554779172,2.5320682727004264,1.9721501375538721,filtered
0,40,4.0,2.5680685752807113,2.571198843344955,1.9955029127681154,filtered
0,41,4.1000000000000005,2.6036095736959153,2.595177031739892,2.0422087566484226,filtered
0,42,4.2,2.642027799831356,2.636234484036807,2.060947306879051,filtered
0,43,4.3,2.683071371546436,2.6746523618289935,2.0797628841782205,filtered
0,44,4.4,2.7224977404037114,2.7148342912711323,2.096726575212673,filtered
0,45,4.5,2.767802286272911,2.753075958409211,2.115896543477371,filtered
0,46,4.6000000000000005,2.8126197678875213,2.795548376871085,2.1325521030954846,filtered
0,47,4.7,2.8640112434962486,2.8435999705019244,2.1485814275594866,filtered
0,48,4.800000000000001,2.8986953130588606,2.8899342385091398,2.1602020725461144,filtered
0,49,4.9,2.9370250955070683,2.9345698606142854,2.174753186867572,filtered
0,50,5.0,2.9762922841881916,2.9749589856355203,2.192060328302724,filtered
1,0,0.0,4.0,1.0,1.0,filtered
1,1,0.1,3.9853580947483924,1.044803780557131,1.0068313075664501,filtered
1,2,0.2,3.969998048177523,1.0677774350753946,1.0143724868746824,filtered
1,3,0.30000000000000004,3.9550109453245135,1.1030500662268705,1.0214867468008637,filtered
1,4,0.4,3.941580834335835,1.1382007064567143,1.0260972406516173,filtered
1,5,0.5,3.925739814969563,1.177972991765808,1.033483174406421,filtered
1,6,0.6000000000000001,3.908744817436442,1.2226570207549616,1.0412822422082801,filtered
1,7,0.7000000000000001,3.8879468353183864,1.2707482762446307,1.0526425058605102,filtered
1,8,0.8,3.8674885647155692,1.321528594993059,1.0600964537161803,filtered
1,9,0.9,3.849514748919144,1.376480606718281,1.0322302367597291,filtered
1,10,1.0,3.8248050780234126,1.4330617234286043,1.045842484187144,filtered
1,11,1.1,3.803719026894857,1.4876157753529973,1.0572434940437587,filtered
1,12,1.2000000000000002,3.7829692350779096,1.5420014720546757,1.0692782584093758,filtered
1,13,1.3,3.7616889000945823,1.5951210889492367,1.086357172598279,filtered
1,14,1.4000000000000001,3.7394875957575135,1.6489767700784048,1.1000016605070684,filtered
1,15,1.5,3.7157243822616803,1.6862359931270154,1.1949356266209898,filtered
1,16,1.6,3.696132454812779,1.7390080810244968,1.2136754722212564,filtered
1,17,1.7000000000000002,3.6730940140411263,1.7937403862093229,1.2345468096186125,filtered
1,18,1.8,3.6550069312047997,1.849163772985141,1.2436934622081348,filtered
1,19,1.9000000000000001,3.6415296450158476,1.9023519804567475,1.2392112657379017,filtered
1,20,2.0,3.618887303872494,1.9571083208292603,1.2528473951482961,filtered
1,21,2.1,3.6015843831140195,2.007107659318382,1.267717144582431,filtered
1,22,2.2,3.5765056177065113,2.057205527962883,1.2789949343179743,filtered
1,23,2.3000000000000003,3.556487035256912,2.1093691598634408,1.2876553882192536,filtered
1,24,2.4000000000000004,3.5359606336450455,2.1598089420930915,1.3012527437256842,filtered
1,25,2.5,3.5150313622607365,2.2092221647606793,1.3083937606525156,filtered
1,26,2.6,3.493340479130372,2.2620326935883512,1.3112973338094758,filtered
1,27,2.7,3.4717007404978606,2.3120310082518025,1.3144402032046567,filtered
1,28,2.8000000000000003,3.4560625580229276,2.354705689443149,1.333291521811695,filtered
1,29,2.9000000000000004,3.437260271808681,2.4041645731130394,1.3382109505865587,filtered
1,30,3.0,3.4128302569257887,2.441199966722155,1.3901612344047933,filtered
1,31,3.1,3.39257004343291,2.4811533789005304,1.4393826008493278,filtered
1,32,3.2,3.3689977044458046,2.5235822127601546,1.4824301302488703,filtered
1,33,3.3000000000000003,3.34613416245423,2.5747464498390435,1.5157369311699347,filtered
1,34,3.4000000000000004,3.32719868960935,2.6195993221865557,1.5451195146086223,filtered
1,35,3.5,3.3047549027551146,2.6660628655382435,1.5772980989361591,filtered
1,36,3.6,3.283527459434459,2.7136729601820506,1.596893965125413,filtered
1,37,3.7,3.25848301989183,2.7758659964733043,1.5923380284478983,filtered
1,38,3.8000000000000003,3.2419392144623584,2.816039524053392,1.6186151720707187,filtered
1,39,3.9000000000000004,3.215680455845594,2.873807654893181,1.6188365374414182,filtered
1,40,4.0,3.1965112366047723,2.9186927241570837,1.6442898534802295,filtered
1,41,4.1000000000000005,3.1790940205720943,2.96487643449381,1.6559489627167139,filtered
1,42,4.2,3.165896565956278,3.023637062956066,1.6425522934374468,filtered
1,43,4.3,3.1457532101620154,3.0641987993604203,1.6784165296455855,filtered
1,44,4.4,3.1258844830447665,3.111872976805211,1.70698814356193,filtered
1,45,4.5,3.1077968693692366,3.167290796052545,1.705521235583884,filtered
1,46,4.6000000000000005,3.0992703933434425,3.206133409594138,1.7334702607387962,filtered
1,47,4.7,3.084037559034076,3.2565936019920176,1.7445349630303635,filtered
1,48,4.800000000000001,3.0607456152011063,3.3159510729897925,1.724168097637206,filtered
1,49,4.9,3.03112710274668,3.3855461705716383,1.689725943217996,filtered
1,50,5.0,3.0192098579878883,3.4437805377647273,1.668421065566618,filtered
