target_id,noise_snr,movement_pattern,mean_x_error,mean_y_error,mean_z_error,std_x_error,std_y_error,std_z_error,mean_3d_error,std_3d_error,max_3d_error,p90_3d_error,p95_3d_error,num_samples,session_id
0,20,unknown,0.03137652623150257,0.03279208735435675,0.02356044754871779,0.011692232250196824,0.013919110487619119,0.01448459527625639,0.053272005781923225,0.017811482592827367,0.09023299488014754,0.08272817122953487,0.08610712745873753,51,20250719_213617
1,20,unknown,0.014436582546993492,0.06220478078490825,0.11360329627049001,0.008080822876973709,0.020759276145587237,0.09334014179624672,0.13668596324391388,0.08665526734561504,0.29098454488034997,0.260264739188076,0.27495259437450603,51,20250719_213617
