target_id,noise_snr,movement_pattern,mean_x_error,mean_y_error,mean_z_error,std_x_error,std_y_error,std_z_error,mean_3d_error,std_3d_error,max_3d_error,p90_3d_error,p95_3d_error,num_samples,session_id
0,10,unknown,0.049499486606281805,0.042521744829426396,0.05825764807639049,0.053342149695698345,0.03332737818201481,0.08545560176999248,0.09260043873027342,0.10166695239110217,0.4998216004385348,0.13119392919003064,0.32803526701270214,51,20250719_175106
1,10,unknown,0.015356666665962512,0.065489158544972,0.1414689124357449,0.009025213741103953,0.024273203191672667,0.07354887837848818,0.15842186100823763,0.07430144430256753,0.320887563347579,0.2704229762143345,0.2958017946265606,51,20250719_175106
