target_id,noise_snr,movement_pattern,mean_x_error,mean_y_error,mean_z_error,std_x_error,std_y_error,std_z_error,mean_3d_error,std_3d_error,max_3d_error,p90_3d_error,p95_3d_error,num_samples,session_id
0,5,unknown,0.03792034887354851,0.036381212272987164,0.042730975100115996,0.034993743582274923,0.019845266048136335,0.0504983211073534,0.07314154289103912,0.05836328906730238,0.25741301108350556,0.1603302221608395,0.20703301590209666,51,20250719_175113
1,5,unknown,0.013202845961207169,0.06347066284696755,0.14996738238376797,0.00972758953047659,0.026771362068523066,0.10797169203792228,0.16798021474393177,0.1046179789708249,0.2993273152671909,0.2877604062068556,0.29471774482367263,51,20250719_175113
