target_id,noise_snr,movement_pattern,mean_x_error,mean_y_error,mean_z_error,std_x_error,std_y_error,std_z_error,mean_3d_error,std_3d_error,max_3d_error,p90_3d_error,p95_3d_error,num_samples,session_id
0,0,unknown,0.05930136722661896,0.05060235233985464,0.11299573818206626,0.07566350873125868,0.030185570209568448,0.1129795191985774,0.14878018115362568,0.12692616641662693,0.4746111648519783,0.34985018544940705,0.4113582733800034,51,20250719_213537
1,0,unknown,0.029765530074779063,0.095679373645607,0.2527445762149445,0.02048480660081082,0.058062667656437826,0.2207658536938605,0.28217773471845914,0.21638978485851085,0.6540835751260579,0.5750134787165323,0.6156584706812658,51,20250719_213537
