target_id,noise_snr,movement_pattern,mean_x_error,mean_y_error,mean_z_error,std_x_error,std_y_error,std_z_error,mean_3d_error,std_3d_error,max_3d_error,p90_3d_error,p95_3d_error,num_samples,session_id
0,20,unknown,0.035136568468345765,0.03632787237321265,0.027437613996320238,0.01402641180483788,0.01325942753084083,0.016644302249631083,0.059404741892366164,0.020682782727408606,0.12012991378213193,0.08450053967786256,0.09310707691396913,51,20250719_175230
1,20,unknown,0.015610030711076533,0.06749649125820023,0.14254789669769036,0.010099241461573904,0.024528941616577808,0.11540116092440005,0.16663134727341203,0.10665101006263347,0.33188599888150966,0.3158092045536604,0.32181525612080697,51,20250719_175230
