target_id,noise_snr,movement_pattern,mean_x_error,mean_y_error,mean_z_error,std_x_error,std_y_error,std_z_error,mean_3d_error,std_3d_error,max_3d_error,p90_3d_error,p95_3d_error,num_samples,session_id
0,0,unknown,0.07272080668825988,0.04920529749388582,0.08271031625369873,0.08560727615719864,0.041546182339026114,0.11343090759405709,0.12875611353873764,0.1410446683276388,0.6453670252284496,0.31037679498084936,0.4772335700800683,51,20250719_234330
1,0,unknown,0.02616862162844911,0.08525907606461974,0.21197669088859553,0.040075141588736984,0.028313119081686374,0.10390317864496645,0.2412381056211447,0.08885786911548711,0.36703439605694294,0.34609111776258467,0.352018053506682,51,20250719_234330
