target_id,noise_snr,movement_pattern,mean_x_error,mean_y_error,mean_z_error,std_x_error,std_y_error,std_z_error,mean_3d_error,std_3d_error,max_3d_error,p90_3d_error,p95_3d_error,num_samples,session_id
0,5,unknown,0.012098013742849996,0.08157356178549004,0.13285174039234285,0.009488950232925954,0.05688535777925115,0.07702015754779788,0.16459830731220634,0.0813368234504413,0.35792784879572637,0.2709130567965663,0.32680015198877316,21,20250712_193646
