target_id,noise_snr,movement_pattern,mean_x_error,mean_y_error,mean_z_error,std_x_error,std_y_error,std_z_error,mean_3d_error,std_3d_error,max_3d_error,p90_3d_error,p95_3d_error,num_samples,session_id
0,10,unknown,0.0926755161205812,0.11792629479975499,0.20700484741689232,0.06034216965778483,0.07041350080113104,0.11763358699884502,0.27187277348569877,0.11776444076627814,0.6592889037375523,0.35614257576578484,0.4791197859963253,31,20250712_191251
