target_id,noise_snr,movement_pattern,mean_x_error,mean_y_error,mean_z_error,std_x_error,std_y_error,std_z_error,mean_3d_error,std_3d_error,max_3d_error,p90_3d_error,p95_3d_error,num_samples,session_id
0,30,unknown,0.0018751137287982076,0.12254527012322654,0.11568048081355395,0.0012416818350214041,0.050954648647069126,0.046608220391455984,0.17239517006920999,0.05876208352090569,0.21489858724215052,0.2133371369174965,0.21411786207982353,11,20250712_192901
