target_id,noise_snr,movement_pattern,mean_x_error,mean_y_error,mean_z_error,std_x_error,std_y_error,std_z_error,mean_3d_error,std_3d_error,max_3d_error,p90_3d_error,p95_3d_error,num_samples,session_id
0,10,unknown,0.06515771886259969,0.025286884074414144,0.0182469964260726,0.038042418576715975,0.019262131091104855,0.015383403349985381,0.07756344007734726,0.035450315647066064,0.1463834739085213,0.1330684524393989,0.14120063034526112,31,20250712_193646
