target_id,noise_snr,movement_pattern,mean_x_error,mean_y_error,mean_z_error,std_x_error,std_y_error,std_z_error,mean_3d_error,std_3d_error,max_3d_error,p90_3d_error,p95_3d_error,num_samples,session_id
0,20,unknown,0.0040616368047424745,0.11941049837833359,0.11881692029117788,0.005165728407622633,0.048871186285736806,0.08137025688478919,0.17499011724090086,0.08250745261153464,0.27882980554686243,0.26647083020698653,0.2727155020603237,16,20250712_192302
