target_id,step,time,x,y,z,type
0,0,0.0,1.0,3.0,1.2,true
0,1,0.1,1.06,3.0,1.2,true
0,2,0.2,1.12,3.0,1.2,true
0,3,0.30000000000000004,1.1800000000000002,3.0,1.2,true
0,4,0.4,1.2400000000000002,3.0,1.2,true
0,5,0.5,1.3000000000000003,3.0,1.2,true
0,6,0.6000000000000001,1.3600000000000003,3.0,1.2,true
0,7,0.7000000000000001,1.4200000000000004,3.0,1.2,true
0,8,0.8,1.4800000000000004,3.0,1.2,true
0,9,0.9,1.5400000000000005,3.0,1.2,true
0,10,1.0,1.6000000000000005,3.0,1.2,true
0,11,1.1,1.6600000000000006,3.0,1.2,true
0,12,1.2000000000000002,1.7200000000000006,3.0,1.2,true
0,13,1.3,1.7800000000000007,3.0,1.2,true
0,14,1.4000000000000001,1.8400000000000007,3.0,1.2,true
0,15,1.5,1.9000000000000008,3.0,1.2,true
0,16,1.6,1.9600000000000009,3.0,1.2,true
0,17,1.7000000000000002,2.020000000000001,3.0,1.2,true
0,18,1.8,2.080000000000001,3.0,1.2,true
0,19,1.9000000000000001,2.140000000000001,3.0,1.2,true
0,20,2.0,2.200000000000001,3.0,1.2,true
0,21,2.1,2.260000000000001,3.0,1.2,true
0,22,2.2,2.320000000000001,3.0,1.2,true
0,23,2.3000000000000003,2.3800000000000012,3.0,1.2,true
0,24,2.4000000000000004,2.4400000000000013,3.0,1.2,true
0,25,2.5,2.5000000000000013,3.0,1.2,true
0,26,2.6,2.5600000000000014,3.0,1.2,true
0,27,2.7,2.6200000000000014,3.0,1.2,true
0,28,2.8000000000000003,2.6800000000000015,3.0,1.2,true
0,29,2.9000000000000004,2.7400000000000015,3.0,1.2,true
0,30,3.0,2.8000000000000016,3.0,1.2,true
