target_id,step,time,x,y,z,type
0,0,0.0,2.5,2.0,1.2,filtered
0,1,0.1,2.4972970272215016,2.034961658740879,1.3418416742435522,filtered
0,2,0.2,2.4280707818483704,2.039910751709913,1.4227869393392147,filtered
0,3,0.30000000000000004,2.446335053870448,2.0829294599726054,1.4595842218595263,filtered
0,4,0.4,2.451857213816295,2.128688348243027,1.5049982831560795,filtered
0,5,0.5,2.4656817834032054,2.2068567087574427,1.4650368829299185,filtered
0,6,0.6000000000000001,2.493211550903609,2.2875454146450362,1.4510649839349303,filtered
0,7,0.7000000000000001,2.497178683672329,2.3801828005280403,1.4031259721614848,filtered
0,8,0.8,2.5017157338480676,2.4735683786330127,1.369345942240502,filtered
0,9,0.9,2.4998291498871126,2.570423173713859,1.3431231017928467,filtered
0,10,1.0,2.501175558385968,2.6616575062190573,1.3259734331188624,filtered
0,11,1.1,2.512165518735811,2.761498472125001,1.2967416162599477,filtered
0,12,1.2000000000000002,2.5116554187162428,2.8558905460178,1.2624545269107919,filtered
0,13,1.3,2.5065728193334933,2.953558476889226,1.244536816108073,filtered
0,14,1.4000000000000001,2.494936756625034,3.049688797910672,1.211637792053797,filtered
0,15,1.5,2.501165275998763,3.1382442559554433,1.1774148377137332,filtered
0,16,1.6,2.5040955951181507,3.2309736766951884,1.1544490056887382,filtered
0,17,1.7000000000000002,2.500294174444534,3.3164837964663856,1.1199620537303248,filtered
0,18,1.8,2.5022316509208777,3.400520105898239,1.087369005611119,filtered
0,19,1.9000000000000001,2.503972005978392,3.484318393898119,1.0696846548269894,filtered
0,20,2.0,2.508170609650241,3.56912037739178,1.0455838019300008,filtered
