target_id,noise_snr,movement_pattern,mean_x_error,mean_y_error,mean_z_error,std_x_error,std_y_error,std_z_error,mean_3d_error,std_3d_error,max_3d_error,p90_3d_error,p95_3d_error,num_samples,session_id
0,20,unknown,0.005014968370312819,0.127217179222157,0.14543652775438534,0.004262100217297261,0.05435458913151475,0.04997951381347487,0.19522871334059755,0.06868356680148406,0.2499923549236065,0.24946301567301765,0.24972768529831207,11,20250712_192901
