target_id,noise_snr,movement_pattern,mean_x_error,mean_y_error,mean_z_error,std_x_error,std_y_error,std_z_error,mean_3d_error,std_3d_error,max_3d_error,p90_3d_error,p95_3d_error,num_samples,session_id
0,N/A,unknown,0.016692589911286457,0.09910133333951501,0.026234364065417046,0.02781586108039016,0.03833129476494006,0.022508518188393157,0.1091889733505001,0.04019167154068348,0.15594787480176975,0.1540956985051383,0.1546560568803883,21,20250712_193646
