target_id,noise_snr,movement_pattern,mean_x_error,mean_y_error,mean_z_error,std_x_error,std_y_error,std_z_error,mean_3d_error,std_3d_error,max_3d_error,p90_3d_error,p95_3d_error,num_samples,session_id
0,15,unknown,0.0732233677059134,0.016507394530858775,0.0356655745465026,0.03456917158352494,0.015694777625970168,0.03566321931717067,0.09169795143549264,0.03479789423835086,0.1288774472795777,0.12264171553877992,0.12565627139275123,16,20250712_192302
