target_id,step,time,x,y,z,type
0,0,0.0,2.5,2.0,1.2,filtered
0,1,0.1,4.018169710589905,4.2838350104515035,1.2021621412235473,filtered
0,2,0.2,3.4073209694639575,3.6084799401253336,1.1989983814741614,filtered
0,3,0.30000000000000004,3.1015979720391917,3.1892079005084764,1.1974184183681509,filtered
0,4,0.4,2.8983784701347233,2.966825396923051,1.1921062530024693,filtered
0,5,0.5,2.7501331145852443,2.759207566990391,1.1837781367639073,filtered
0,6,0.6000000000000001,2.6243818235016834,2.6108679901162204,1.1802388647907183,filtered
0,7,0.7000000000000001,2.5294260701937694,2.5169544953177776,1.1847973938381604,filtered
0,8,0.8,2.4622837522126657,2.474767395389761,1.1823918159296392,filtered
0,9,0.9,2.4177016534891265,2.474952164733384,1.1846395369975307,filtered
0,10,1.0,2.3904674179639174,2.5115490150379465,1.1803805822179891,filtered
0,11,1.1,2.3778813331301154,2.5723308276975256,1.181540983662737,filtered
0,12,1.2000000000000002,2.377777152663077,2.651606654792356,1.188283546659045,filtered
0,13,1.3,2.382557833469872,2.744892727321059,1.193213483358673,filtered
0,14,1.4000000000000001,2.3960261378611936,2.8483478647925495,1.1942761964352582,filtered
0,15,1.5,2.409277807503975,2.9587467977079625,1.1914813676642158,filtered
0,16,1.6,2.4281896684178337,3.0707958950815204,1.191128677740882,filtered
0,17,1.7000000000000002,2.441978914176854,3.1831431238234376,1.1902794179671543,filtered
0,18,1.8,2.457996191061318,3.2940522462917667,1.1915643965645626,filtered
0,19,1.9000000000000001,2.4744503137782976,3.4033256553678566,1.1896289956916972,filtered
0,20,2.0,2.487561469079281,3.508925352750707,1.1891031410896125,filtered
