target_id,noise_snr,movement_pattern,mean_x_error,mean_y_error,mean_z_error,std_x_error,std_y_error,std_z_error,mean_3d_error,std_3d_error,max_3d_error,p90_3d_error,p95_3d_error,num_samples,session_id
0,20,unknown,0.008867285889110756,0.10747691154341872,0.12406065003733974,0.007432611006257121,0.06200394129576926,0.0867625275635385,0.1679975057274071,0.10112006162380194,0.378535426360543,0.3059725959443611,0.3466101121715106,21,20250712_193646
