target_id,noise_snr,movement_pattern,mean_x_error,mean_y_error,mean_z_error,std_x_error,std_y_error,std_z_error,mean_3d_error,std_3d_error,max_3d_error,p90_3d_error,p95_3d_error,num_samples,session_id
0,10,unknown,0.011396148543634773,0.10954536289070893,0.19993000131961594,0.009565668100702437,0.07979507786828997,0.13501733472663213,0.23075133817425592,0.1534415889706574,0.5378559061388607,0.4319800044072279,0.4937664286854578,21,20250712_191251
