target_id,noise_snr,movement_pattern,mean_x_error,mean_y_error,mean_z_error,std_x_error,std_y_error,std_z_error,mean_3d_error,std_3d_error,max_3d_error,p90_3d_error,p95_3d_error,num_samples,session_id
0,N/A,unknown,0.22977421360480704,0.4116206470956847,0.010329169095570594,0.3594209972853117,0.5146412801667322,0.005975572058314727,0.4754090395547757,0.6248163659825446,2.6761413823449396,1.1237982127201926,1.7091888373770106,21,20250712_193646
